api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1002/pits.20402,Historically Black Colleges and University students' and faculties' views of school psychology: Implications for increasing diversity in higher education,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Historically%20Black%20Colleges%20and%20University%20students%27%20and%20faculties%27%20views%20of%20school%20psychology%3A%20Implications%20for%20increasing%20diversity%20in%20higher%20education,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1371/journal.pone.0158120,How Big of a Problem is Analytic Error in Secondary Analyses of Survey Data?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=How%20Big%20of%20a%20Problem%20is%20Analytic%20Error%20in%20Secondary%20Analyses%20of%20Survey%20Data%3F,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.2139/ssrn.2764219,How Do Travel Costs Shape Collaboration?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=How%20Do%20Travel%20Costs%20Shape%20Collaboration%3F,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1002/ecs2.2099,How do we ensure the future of our discipline is vibrant? Student reflections on careers and culture of ecology,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=How%20do%20we%20ensure%20the%20future%20of%20our%20discipline%20is%20vibrant%3F%20Student%20reflections%20on%20careers%20and%20culture%20of%20ecology,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1007/s11162-017-9481-z,"How to Increase PhD Completion Rates? An Impact Evaluation of Two Reforms in a Selective Graduate School, 1976–2012",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=How%20to%20Increase%20PhD%20Completion%20Rates%3F%20An%20Impact%20Evaluation%20of%20Two%20Reforms%20in%20a%20Selective%20Graduate%20School%2C%201976%E2%80%932012,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1002/ir.361,Identifying comprehensive public institutions that develop minority scientists,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Identifying%20comprehensive%20public%20institutions%20that%20develop%20minority%20scientists,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1007/s11192-017-2479-7,Impact of Ph.D. training: a comprehensive analysis based on a Japanese national doctoral survey,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Impact%20of%20Ph.D.%20training%3A%20a%20comprehensive%20analysis%20based%20on%20a%20Japanese%20national%20doctoral%20survey,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1037/0003-066x.59.6.547,Increasing the Number of African American PhDs in the Sciences and Engineering,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Increasing%20the%20Number%20of%20African%20American%20PhDs%20in%20the%20Sciences%20and%20Engineering,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1080/08956308.2009.11657591,Information Resources,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Information%20Resources,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1080/08956308.1998.11671239,Information Resources,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Information%20Resources,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1080/08956308.2009.11657591,Information Resources,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Information%20Resources,Survey of Earned Doctorates NSF,dataset-370,,
dimensions,10.1080/08956308.1998.11671239,Information Resources,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Information%20Resources,Survey of Earned Doctorates NSF,dataset-370,,
dimensions,10.1007/bf02497088,Institutional factors in time to the doctorate,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Institutional%20factors%20in%20time%20to%20the%20doctorate,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1002/j.2333-8504.1993.tb01527.x,INSTITUTIONAL FACTORS IN TIME TO THE DOCTORATE,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=INSTITUTIONAL%20FACTORS%20IN%20TIME%20TO%20THE%20DOCTORATE,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1007/bf02497088,Institutional factors in time to the doctorate,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Institutional%20factors%20in%20time%20to%20the%20doctorate,Survey of Earned Doctorates NSF,dataset-370,,
dimensions,10.1002/j.2333-8504.1993.tb01527.x,INSTITUTIONAL FACTORS IN TIME TO THE DOCTORATE,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=INSTITUTIONAL%20FACTORS%20IN%20TIME%20TO%20THE%20DOCTORATE,Survey of Earned Doctorates NSF,dataset-370,,
dimensions,10.1038/s41467-018-07034-y,Intellectual synthesis in mentorship determines success in academic careers,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Intellectual%20synthesis%20in%20mentorship%20determines%20success%20in%20academic%20careers,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1016/j.respol.2013.02.004,Interdisciplinary research and the early career: The effect of interdisciplinary dissertation research on career placement and publication productivity of doctoral graduates in the sciences,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Interdisciplinary%20research%20and%20the%20early%20career%3A%20The%20effect%20of%20interdisciplinary%20dissertation%20research%20on%20career%20placement%20and%20publication%20productivity%20of%20doctoral%20graduates%20in%20the%20sciences,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1177/0038040718801812,Intergenerational Mobility at the Top of the Educational Distribution,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Intergenerational%20Mobility%20at%20the%20Top%20of%20the%20Educational%20Distribution,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1007/s10734-016-9984-0,International doctoral graduates from China and South Korea: a trend analysis of the association between the selectivity of undergraduate and that of US doctoral institutions,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=International%20doctoral%20graduates%20from%20China%20and%20South%20Korea%3A%20a%20trend%20analysis%20of%20the%20association%20between%20the%20selectivity%20of%20undergraduate%20and%20that%20of%20US%20doctoral%20institutions,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1007/s10734-010-9371-1,International doctorates: trends analysis on their decision to stay in US,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=International%20doctorates%3A%20trends%20analysis%20on%20their%20decision%20to%20stay%20in%20US,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.2139/ssrn.1034801,"Into the Eye of the Storm: Assessing the Evidence on Science and Engineering Education, Quality, and Workforce Demand",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Into%20the%20Eye%20of%20the%20Storm%3A%20Assessing%20the%20Evidence%20on%20Science%20and%20Engineering%20Education%2C%20Quality%2C%20and%20Workforce%20Demand,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1002/lob.20142312,IS IT TIME TO REDEFINE THE “ALTERNATIVE” CAREER PATH FOR ECOLOGISTS?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=IS%20IT%20TIME%20TO%20REDEFINE%20THE%20%E2%80%9CALTERNATIVE%E2%80%9D%20CAREER%20PATH%20FOR%20ECOLOGISTS%3F,NSF Survey of Doctorate Recipients,dataset-371,,
