api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1126/science.aaf4372,Teaching accreditation exams reveal grading biases favor women in male-dominated disciplines in France,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Teaching%20accreditation%20exams%20reveal%20grading%20biases%20favor%20women%20in%20male-dominated%20disciplines%20in%20France,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1007/s12160-017-9903-3,"THE “NUTS AND BOLTS” OF BEHAVIORAL INTERVENTION DEVELOPMENT: STUDY DESIGNS, METHODS AND FUNDING OPPORTUNITIES",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=THE%20%E2%80%9CNUTS%20AND%20BOLTS%E2%80%9D%20OF%20BEHAVIORAL%20INTERVENTION%20DEVELOPMENT%3A%20STUDY%20DESIGNS%2C%20METHODS%20AND%20FUNDING%20OPPORTUNITIES,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1016/j.neuron.2017.03.049,The BRAINS Program: Transforming Career Development to Advance Diversity and Equity in Neuroscience,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20BRAINS%20Program%3A%20Transforming%20Career%20Development%20to%20Advance%20Diversity%20and%20Equity%20in%20Neuroscience,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1002/he.20064,The Challenges of First‐Generation Doctoral Students,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Challenges%20of%20First%E2%80%90Generation%20Doctoral%20Students,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1007/s12134-018-0557-1,The Comparison of International Doctorate Recipients Intending to Stay in the USA,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Comparison%20of%20International%20Doctorate%20Recipients%20Intending%20to%20Stay%20in%20the%20USA,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.2570947,The Economic Scope and Future of US-India Labor Migration Issues,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Economic%20Scope%20and%20Future%20of%20US-India%20Labor%20Migration%20Issues,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1080/00221546.2010.11778968,"The Effect of Loans on Time to Doctorate Degree: Differences by Race/Ethnicity, Field of Study, and Institutional Characteristics",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Effect%20of%20Loans%20on%20Time%20to%20Doctorate%20Degree%3A%20Differences%20by%20Race/Ethnicity%2C%20Field%20of%20Study%2C%20and%20Institutional%20Characteristics,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1353/jhe.0.0079,"The Effect of Loans on Time to Doctorate Degree: Differences by Race/Ethnicity, Field of Study, and Institutional Characteristics",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Effect%20of%20Loans%20on%20Time%20to%20Doctorate%20Degree%3A%20Differences%20by%20Race/Ethnicity%2C%20Field%20of%20Study%2C%20and%20Institutional%20Characteristics,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1080/00221546.2010.11778968,"The Effect of Loans on Time to Doctorate Degree: Differences by Race/Ethnicity, Field of Study, and Institutional Characteristics",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Effect%20of%20Loans%20on%20Time%20to%20Doctorate%20Degree%3A%20Differences%20by%20Race/Ethnicity%2C%20Field%20of%20Study%2C%20and%20Institutional%20Characteristics,Survey of Earned Doctorates NSF,"dataset-370, dataset-371",,
dimensions,10.1353/jhe.0.0079,"The Effect of Loans on Time to Doctorate Degree: Differences by Race/Ethnicity, Field of Study, and Institutional Characteristics",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Effect%20of%20Loans%20on%20Time%20to%20Doctorate%20Degree%3A%20Differences%20by%20Race/Ethnicity%2C%20Field%20of%20Study%2C%20and%20Institutional%20Characteristics,Survey of Earned Doctorates NSF,"dataset-370, dataset-371",,
dimensions,10.1002/pam.21713,The Effects of Green Cards on the Wages and Innovations of New PhDs,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Effects%20of%20Green%20Cards%20on%20the%20Wages%20and%20Innovations%20of%20New%20PhDs,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1177/0888406411406554,The Federal Role in the Preparation of Special Education Doctorates,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Federal%20Role%20in%20the%20Preparation%20of%20Special%20Education%20Doctorates,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.5408/1.3559648,The Fisk-Vanderbilt Masters-to-PhD Bridge Program: A Model for Broadening Participation of Underrepresented Groups in the Physical Sciences through Effective Partnerships with Minority-Serving Institutions,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Fisk-Vanderbilt%20Masters-to-PhD%20Bridge%20Program%3A%20A%20Model%20for%20Broadening%20Participation%20of%20Underrepresented%20Groups%20in%20the%20Physical%20Sciences%20through%20Effective%20Partnerships%20with%20Minority-Serving%20Institutions,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1371/journal.pone.0150194,The Frequency of “Brilliant” and “Genius” in Teaching Evaluations Predicts the Representation of Women and African Americans across Fields,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Frequency%20of%20%E2%80%9CBrilliant%E2%80%9D%20and%20%E2%80%9CGenius%E2%80%9D%20in%20Teaching%20Evaluations%20Predicts%20the%20Representation%20of%20Women%20and%20African%20Americans%20across%20Fields,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1016/j.outlook.2019.06.020,The Future of Pediatric Nursing Science,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Future%20of%20Pediatric%20Nursing%20Science,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1080/10511253.2016.1142590,The Future of the Academy: Who’s Looking for Whom?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Future%20of%20the%20Academy%3A%20Who%E2%80%99s%20Looking%20for%20Whom%3F,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1162/edfp_a_00177,The Impact of Labor Demand on Time to the Doctorate,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Impact%20of%20Labor%20Demand%20on%20Time%20to%20the%20Doctorate,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1016/j.respol.2019.103879,The impact of permanent residency delays for STEM PhDs: Who leaves and why,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20impact%20of%20permanent%20residency%20delays%20for%20STEM%20PhDs%3A%20Who%20leaves%20and%20why,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
openaire,10.1257/000282805774670040,The Labor Market Impact of High-Skill Immigration,http://www.aeaweb.org/articles.php?doi=10.1257/000282805774670040,Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.3201136,The Local Economic Impact of Science Spending: Evidence from the American Recovery and Reinvestment Act,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Local%20Economic%20Impact%20of%20Science%20Spending%3A%20Evidence%20from%20the%20American%20Recovery%20and%20Reinvestment%20Act,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2307/1238391,The Market for Agricultural Economists,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Market%20for%20Agricultural%20Economists,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1038/541021a,The new face of US science,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20new%20face%20of%20US%20science,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1057/palgrave.hep.8300050,"The PhD in the US: Criticisms, Facts, and Remedies",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20PhD%20in%20the%20US%3A%20Criticisms%2C%20Facts%2C%20and%20Remedies,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1109/mc.2015.147,The PhD Pipeline,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20PhD%20Pipeline,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1017/s1049096500002547,The Political Science Profession in 1970: Basic Characteristics,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Political%20Science%20Profession%20in%201970%3A%20Basic%20Characteristics,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1002/sres.2510,The Postdoc Queue: A Labour Force in Waiting,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Postdoc%20Queue%3A%20A%20Labour%20Force%20in%20Waiting,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1086/528878,The Production Rate and Employment of Ph.D. Astronomers,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Production%20Rate%20and%20Employment%20of%20Ph.D.%20Astronomers,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1007/bf02717310,The research productivity of black economists: Ranking by individuals and doctoral alma mater,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20research%20productivity%20of%20black%20economists%3A%20Ranking%20by%20individuals%20and%20doctoral%20alma%20mater,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1002/hrdq.21343,"The role of education, occupational match on job satisfaction in the behavioral and social science workforce",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20role%20of%20education%2C%20occupational%20match%20on%20job%20satisfaction%20in%20the%20behavioral%20and%20social%20science%20workforce,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1111/aman.13158,The Social Network of US Academic Anthropology and Its Inequalities,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Social%20Network%20of%20US%20Academic%20Anthropology%20and%20Its%20Inequalities,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.5771/0935-9915-2006-2-157,The Status of Female Faculty in the U.S.: Thirty-five Years with Equal Opportunity Legislation,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Status%20of%20Female%20Faculty%20in%20the%20U.S.%3A%20Thirty-five%20Years%20with%20Equal%20Opportunity%20Legislation,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.3200/jece.38.4.461-482,The Undergraduate Origins of PhD Economists,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20Undergraduate%20Origins%20of%20PhD%20Economists,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
