api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1146/annurev-statistics-041715-033405,"The US Federal Statistical System's Past, Present, and Future",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=The%20US%20Federal%20Statistical%20System%27s%20Past%2C%20Present%2C%20and%20Future,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1126/science.1202702,Three Periods of Regulatory Innovation During Vertebrate Evolution,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Three%20Periods%20of%20Regulatory%20Innovation%20During%20Vertebrate%20Evolution,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.2139/ssrn.3087060,Time to Research? The Cyclicality of Time Use in R&D Among Private and Public Sector Workers,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Time%20to%20Research%3F%20The%20Cyclicality%20of%20Time%20Use%20in%20R%26D%20Among%20Private%20and%20Public%20Sector%20Workers,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1007/s11092-010-9099-6,Time to the doctorate: Multilevel discrete-time hazard analysis,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Time%20to%20the%20doctorate%3A%20Multilevel%20discrete-time%20hazard%20analysis,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1007/s11948-015-9722-5,Trouble in Paradise: Problems in Academic Research Co-authoring,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Trouble%20in%20Paradise%3A%20Problems%20in%20Academic%20Research%20Co-authoring,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1126/sciadv.aat7550,Typical physics Ph.D. admissions criteria limit access to underrepresented groups but fail to predict doctoral completion,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Typical%20physics%20Ph.D.%20admissions%20criteria%20limit%20access%20to%20underrepresented%20groups%20but%20fail%20to%20predict%20doctoral%20completion,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.2139/ssrn.1477324,U.S. Arts and Figures; Promotion Und Beruf Von Geisteswissenschaftlern in Den USA,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=U.S.%20Arts%20and%20Figures%3B%20Promotion%20Und%20Beruf%20Von%20Geisteswissenschaftlern%20in%20Den%20USA,NSF Survey of Earned Doctorates,dataset-370,,
pubmed,,U.S. genetics nurses in advanced practice.,https://www.ncbi.nlm.nih.gov/pubmed/17044337,Survey of Earned Doctorates,dataset-370,,
dimensions,10.11606/t.12.2017.tde-28062017-150233,Uma análise de fatores que influenciam o grau de complexidade tecnológica das atividades de P&D em subsidiárias de multinacionais que atuam no Brasil,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Uma%20an%C3%A1lise%20de%20fatores%20que%20influenciam%20o%20grau%20de%20complexidade%20tecnol%C3%B3gica%20das%20atividades%20de%20P%26D%20em%20subsidi%C3%A1rias%20de%20multinacionais%20que%20atuam%20no%20Brasil,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1007/s13187-009-0006-0,Undergraduate Cancer Training Program for Underrepresented Students: Findings from a Minority Institution/Cancer Center Partnership,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Undergraduate%20Cancer%20Training%20Program%20for%20Underrepresented%20Students%3A%20Findings%20from%20a%20Minority%20Institution/Cancer%20Center%20Partnership,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1615/jwomenminorscieneng.v15.i1.50,UNDERGRADUATE INSTITUTIONS THAT FOSTER WOMEN AND MINORITY SCIENTISTS,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=UNDERGRADUATE%20INSTITUTIONS%20THAT%20FOSTER%20WOMEN%20AND%20MINORITY%20SCIENTISTS,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1353/rhe.2017.0019,Understanding How Lifelong Learning Shapes the Career Trajectories of Women with STEM Doctorates: The Life Experiences and Role Negotiations (LEARN) Model,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Understanding%20How%20Lifelong%20Learning%20Shapes%20the%20Career%20Trajectories%20of%20Women%20with%20STEM%20Doctorates%3A%20The%20Life%20Experiences%20and%20Role%20Negotiations%20%28LEARN%29%20Model,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1177/0739986318765639,"Understanding the (Sub)Baccalaureate Origins of Latina/o Doctorates in Education, Humanities, and Social Science Fields",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Understanding%20the%20%28Sub%29Baccalaureate%20Origins%20of%20Latina/o%20Doctorates%20in%20Education%2C%20Humanities%2C%20and%20Social%20Science%20Fields,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1002/ir.20013,Using existing data sources/programs and multilevel modeling techniques for questions in institutional research,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Using%20existing%20data%20sources/programs%20and%20multilevel%20modeling%20techniques%20for%20questions%20in%20institutional%20research,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1016/j.jcbs.2020.01.002,"Values, acceptance, and belongingess in graduate school: Perspectives from underrepresented minority students",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Values%2C%20acceptance%2C%20and%20belongingess%20in%20graduate%20school%3A%20Perspectives%20from%20underrepresented%20minority%20students,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1016/j.eap.2017.11.002,Wait time for permanent residency and the retention of immigrant doctoral recipients in the U.S.,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Wait%20time%20for%20permanent%20residency%20and%20the%20retention%20of%20immigrant%20doctoral%20recipients%20in%20the%20U.S.,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1353/rhe.2019.0093,What's Money Got to Do with It? An Examination of the Relationships between Sources of Financial Support and the Post-Graduation Career Plans of Latina and Latino Doctoral Students in the Social Sciences,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=What%27s%20Money%20Got%20to%20Do%20with%20It%3F%20An%20Examination%20of%20the%20Relationships%20between%20Sources%20of%20Financial%20Support%20and%20the%20Post-Graduation%20Career%20Plans%20of%20Latina%20and%20Latino%20Doctoral%20Students%20in%20the%20Social%20Sciences,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1089/dna.2011.2506,Where Do All the Postdocs Go?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Where%20Do%20All%20the%20Postdocs%20Go%3F,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1615/jwomenminorscieneng.2016011999,WHERE DO THEY DO ENGINEERING? GENDER DIFFERENCES IN EMPLOYMENT AT THE POSITION LEVEL AMONG ENGINEERING DOCTORATE RECIPIENTS,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=WHERE%20DO%20THEY%20DO%20ENGINEERING%3F%20GENDER%20DIFFERENCES%20IN%20EMPLOYMENT%20AT%20THE%20POSITION%20LEVEL%20AMONG%20ENGINEERING%20DOCTORATE%20RECIPIENTS,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1177/0034644618813667,Who Climbs the Academic Ladder? Race and Gender Stratification in a World of Whiteness,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Who%20Climbs%20the%20Academic%20Ladder%3F%20Race%20and%20Gender%20Stratification%20in%20a%20World%20of%20Whiteness,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1007/s10961-015-9438-3,Why are some foreign-born workers more entrepreneurial than others?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Why%20are%20some%20foreign-born%20workers%20more%20entrepreneurial%20than%20others%3F,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1016/j.spacepol.2009.08.003,Women and mission leadership,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Women%20and%20mission%20leadership,NSF Survey of Earned Doctorates,dataset-370,,
