api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1007/s10755-018-9445-z,Academic Capitalism and the Faculty Salary Gap,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Academic%20Capitalism%20and%20the%20Faculty%20Salary%20Gap,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1145/2428556.2428565,Academic careers workshop for underrepresented groups,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Academic%20careers%20workshop%20for%20underrepresented%20groups,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1177/0013161x07303320,"Academic Drift, Institutional Production, and Professional Distribution of Graduate Degrees in Educational Leadership",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Academic%20Drift%2C%20Institutional%20Production%2C%20and%20Professional%20Distribution%20of%20Graduate%20Degrees%20in%20Educational%20Leadership,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.2677283,Academic Entrepreneurship: Bayh-Dole versus the 'Professor's Privilege',https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Academic%20Entrepreneurship%3A%20Bayh-Dole%20versus%20the%20%27Professor%27s%20Privilege%27,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1557/mrs.2018.194,Academic pipeline for scientists with disabilities,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Academic%20pipeline%20for%20scientists%20with%20disabilities,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2307/419719,African Americans in the Political Science Profession*,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=African%20Americans%20in%20the%20Political%20Science%20Profession%2A,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1145/2770929,African Americans in the U.S. computing sciences workforce,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=African%20Americans%20in%20the%20U.S.%20computing%20sciences%20workforce,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1111/j.1468-232x.1972.tb00046.x,"Allocation of Ph.D, Manpower in the Academic Labor Market",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Allocation%20of%20Ph.D%2C%20Manpower%20in%20the%20Academic%20Labor%20Market,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1016/j.joi.2017.02.008,An analysis of the foreign-educated elite academics in the United States,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=An%20analysis%20of%20the%20foreign-educated%20elite%20academics%20in%20the%20United%20States,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.5408/1089-9995-55.6.486,An Educational Partnership Program with Minority Serving Institutions: A Framework for Producing Minority Scientists in NOAA-Related Disciplines,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=An%20Educational%20Partnership%20Program%20with%20Minority%20Serving%20Institutions%3A%20A%20Framework%20for%20Producing%20Minority%20Scientists%20in%20NOAA-Related%20Disciplines,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1016/j.econedurev.2016.04.005,An evaluation of the Mellon Mays Undergraduate Fellowship's effect on PhD production at non-UNCF institutions,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=An%20evaluation%20of%20the%20Mellon%20Mays%20Undergraduate%20Fellowship%27s%20effect%20on%20PhD%20production%20at%20non-UNCF%20institutions,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1037/h0037460,An overview of psychology's human resources: Characteristics and salaries from the 1972 APA survey,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=An%20overview%20of%20psychology%27s%20human%20resources%3A%20Characteristics%20and%20salaries%20from%20the%201972%20APA%20survey,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
pubmed,,Analysis of nurse-doctorates; data collected for the International Directory of Nurses with Doctoral Degrees.,https://www.ncbi.nlm.nih.gov/pubmed/1101233,Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1007/s11192-017-2317-y,Antecedents and near-term consequences for interdisciplinary dissertators,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Antecedents%20and%20near-term%20consequences%20for%20interdisciplinary%20dissertators,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1080/1360080x.2018.1542547,Applicant responses to diversity selection criteria in academic staff position descriptions,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Applicant%20responses%20to%20diversity%20selection%20criteria%20in%20academic%20staff%20position%20descriptions,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1002/ajpa.23457,Are careers in biological anthropology sustainable?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Are%20careers%20in%20biological%20anthropology%20sustainable%3F,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1007/s13142-013-0236-x,Assessing the value of a Small Grants Program for behavioral research in cancer control,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Assessing%20the%20value%20of%20a%20Small%20Grants%20Program%20for%20behavioral%20research%20in%20cancer%20control,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1787/245308553443,Availability and Characteristics of Surveys on the Destination of Doctorate Recipients in OECD Countries,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Availability%20and%20Characteristics%20of%20Surveys%20on%20the%20Destination%20of%20Doctorate%20Recipients%20in%20OECD%20Countries,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1002/lob.1996515,"BIOGRAPHICAL SKETCHES, 1995 ASLO CANDIDATES",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=BIOGRAPHICAL%20SKETCHES%2C%201995%20ASLO%20CANDIDATES,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1016/j.jep.2011.01.053,Bridging the “two cultures” in ethnopharmacology: Barriers against interdisciplinarity in postgraduate education,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Bridging%20the%20%E2%80%9Ctwo%20cultures%E2%80%9D%20in%20ethnopharmacology%3A%20Barriers%20against%20interdisciplinarity%20in%20postgraduate%20education,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1093/biosci/biv144,Bridging the Gender Gap: The Demographics of Scientists in the USDA Forest Service and Academia,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Bridging%20the%20Gender%20Gap%3A%20The%20Demographics%20of%20Scientists%20in%20the%20USDA%20Forest%20Service%20and%20Academia,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
